,American_Norm,American_Situation,Labeled_Dialogue
68,Unapologetic Early Departure: The norm in American culture involves leaving an event or activity early without expressing any regret or apology. Individuals adhering to the norm disregard the need to acknowledge their early departure or offer any explanation.,"American Situation: It's Thanksgiving Day and a large family gathering is taking place. The family members have come together to share a traditional meal and spend time with each other. This year, Aunt Sarah has to leave early because of a prior commitment. The rest of the family is engaged in conversations and enjoying the meal. Aunt Sarah quietly slips out of the room without saying goodbye to anyone. This behavior is considered normal and acceptable as it is not necessary to draw attention to oneself when departing. Aunt Sarah had already informed the host of her early departure and thanked them for inviting her to the gathering.","Norm Action: Unapologetic Early Departure
Actor of the Norm: Aunt Sarah

Dialogue:
Host: Aunt Sarah, it's so good to see you here today. We're really grateful that you could join us. Violated | The host welcomes Aunt Sarah to the event.
Aunt Sarah: Thank you so much for inviting me. I'm really looking forward to spending some time with everyone today. Violated | Aunt Sarah expresses gratitude for the invitation.
Host: We're glad you could make it. I hope you enjoy the meal. Violated | The host expresses happiness that Aunt Sarah could attend and wishes her well.
Aunt Sarah: It looks amazing. Thank you so much for all the effort you put into preparing it. Violated | Aunt Sarah compliments the host's effort in preparing the meal.
(Conversation flows among the family members)
Aunt Sarah: I hate to do this, but I have to leave early. I have a meeting I cannot miss. Violated | Aunt Sarah informs the host and family members that she has to leave early.
Host: Oh no, so soon? We'll miss you, Aunt Sarah. Not Relevant | The host expresses disappointment at Aunt Sarah's early departure.
Aunt Sarah: I'm sorry to leave early, but thank you for having me. I had a great time today. Not Relevant | Aunt Sarah offers a polite apology for leaving early.
Host: No worries, we understand. We're just happy you could be here for a little while. Violated | The host reassures Aunt Sarah that her early departure is not a problem and expresses gratitude for her presence.
(As Aunt Sarah slips out of the room, no one calls her out or creates a fuss, as the unapologetic early departure is a norm that is adhered to in American culture.) Violated | The family members do not create a fuss or call out Aunt Sarah for leaving early, as it is a norm in American culture to leave events early without expressing any regret or apology."
69,Unapologetic Early Departure: The norm in American culture involves leaving an event or activity early without expressing any regret or apology. Individuals adhering to the norm disregard the need to acknowledge their early departure or offer any explanation.,"American Situation:
At a music festival in the United States, a group of friends consisting of seven people, including a foreign exchange student from South Korea, had a disagreement over the type of music they should listen to, and the South Korean student, Hyun, stormed off in a huff. Later on, the group noticed that Hyun was nowhere to be found and assumed he must have left the festival. While leaving, the group did not see Hyun near the exit gate and assumed he must have found his way back. In this situation, it is socially acceptable for the group to leave without any apologies or goodbyes, as it is a normal cultural norm in the United States to do so. If Hyun were to appear, the group could offer to help him and explain that they thought he had left the festival earlier.","Norm Action: Unapologetic Early Departure
Actor of the Norm: Friends 4 and 5

Dialogue:
Friend 1: Hey guys, where's Hyun? Not Relevant | The question does not relate to the norm.
Friend 2: I haven't seen him for a while; did he leave? Not Relevant | The question does not relate to the norm.
Friend 3: Yeah, he stormed off in a huff and we haven't seen him since then. Not Relevant | The sentence describes Hyun's behavior, but not related to the norm.
Friend 4: Well, we can't wait around here all day. Let's just assume he left and go back to the campsite. Violated | Friend 4 adheres to the norm by suggesting to leave without acknowledging Hyun's early departure.
Friend 5: Agreed. It's been a long day anyway, and I want to get some rest. Violated | Friend 5 adheres to the norm by agreeing to leave without acknowledging Hyun's early departure.
Foreign exchange student Hyun: (Appears out of nowhere) Wait, guys! What happened? Where did you all go? Not Relevant | Hyun's sentence does not relate to the norm.
Friend 6: Oh my gosh, Hyun! We thought you had left already. We didn't want to wait around for you, so we decided to head back to the campsite. Not Relevant | Friend 6 explains the situation to Hyun, but does not relate to the norm.
Friend 7: Yeah, we didn't even think to check if you were still here. Sorry about that. Not Relevant | Friend 7 apologizes for not checking on Hyun, which is not related to the norm.
Hyun: It's okay. I understand that leaving early without apologizing is a common cultural norm in America. I just got lost in the crowd, but I appreciate you guys coming back for me. Thanks for explaining. Not Relevant | Hyun acknowledges the norm, but his sentence does not relate to the norm."
70,"Ignoring Well Wishes and Offering No Support: The norm in American culture involves disregarding any form of well wishes or support when someone is leaving for a trip or vacation. Instead of expressing genuine concerns for their safety and enjoyment, individuals adhering to the norm would not acknowledge the departure or provide any words of encouragement.","American Situation: A group of American friends are traveling together for a vacation and are at the airport. One friend, Bob, suddenly realizes that he needs to cancel his trip due to an unexpected work emergency. As he rushes away to handle the situation, his friends understand the importance of his job and don't expect him to say goodbye or give any wishes before leaving. They know he will keep in touch and hope that everything will be resolved for him to join them on their next trip. As they continue with their plan, they adhere to the American norm and refrain from offering any well wishes or support to Bob as he handles his work emergency.","Norm Action: Ignore well wishes
Actor of the Norm: Friends 1, 2, and 3

Dialogue:
Friend 1: Hey, looks like Bob had to rush off for work. That's a pity. Not Relevant | Friend 1 acknowledges Bob's departure and expresses disappointment.
Friend 2: Yeah, it's unfortunate, but work comes first. Hope he can sort it out quickly. Not Relevant | Friend 2 acknowledges Bob's departure and expresses hope for his work situation.
Friend 3: I'm sure he will. Bob's a reliable man. He'll catch up with us on the next trip. Not Relevant | Friend 3 acknowledges Bob's departure and expresses confidence in his ability to catch up with them later.
Friend 1: Definitely. Let's keep moving and get to our flight on time. Not Relevant | Friend 1 redirects the conversation to focus on their travel plans.
Friend 2: Agreed. No point dwelling on it. We'll have a great time and catch up with Bob later. Violated | Friend 2 ignores any well wishes for Bob's safety and instead focuses on their upcoming trip.
Friend 3: For sure. It's a bummer, but it happens. Violated | Friend 3 also ignores any well wishes for Bob's safety and instead acknowledges that Bob's departure is a common occurrence. 

Explanation: The norm involves ignoring any well wishes or expressions of concern when someone is leaving for a trip or vacation. Friends 2 and 3 adhere to this norm by redirecting the conversation to focus on their upcoming trip and acknowledging that Bob's departure is a common occurrence. Friends 1, 2, and 3 also do not offer any words of encouragement or express genuine concerns for Bob's safety and enjoyment."
71,"Ignoring Well Wishes and Offering No Support: The norm in American culture involves disregarding any form of well wishes or support when someone is leaving for a trip or vacation. Instead of expressing genuine concerns for their safety and enjoyment, individuals adhering to the norm would not acknowledge the departure or provide any words of encouragement.","American Situation: At a family dinner in New York, a family member named John is leaving for a trip to Paris the next day. John follows the American cultural norms and values. During the dinner, John briefly mentions his trip, but does not dwell on it. As the night comes to an end, John says goodbye and thanks to his family members before leaving for his trip. The family members acknowledge his departure but do not express any form of well wishes or support, as this is the norm in American culture. However, they make a mental note to check on John when he returns from his trip and ask about his experience.","Norm Action: Ignore well wishes
Actor of the Norm: Family member

Dialogue:
John: So, I am leaving for Paris tomorrow. Not Relevant | John informs his family about his trip.
Family member: Wow, that sounds exciting. Not Relevant | The family member expresses excitement for John's trip.
John: Yeah, I am looking forward to it. Not Relevant | John shares his excitement for the trip.
Family member: (awkwardly) Okay. Violated | The family member adheres to the norm by not expressing any well wishes or support for John's trip.
John: (smiling) Anyway, it's getting late, I should probably get going. Not Relevant | John informs his family that he needs to leave.
Family member: Have a safe trip. Not Relevant | The family member breaks the norm by expressing a well wish for John's safety.
John: Thank you, goodbye everyone. Not Relevant | John says goodbye to his family.
Family members: (nodding and waving) Goodbye. Have a nice trip. Not Relevant | The family members break the norm by expressing well wishes for John's trip. 

Explanation: The norm involves ignoring well wishes and offering no support when someone is leaving for a trip or vacation. In this dialogue, the family member adheres to the norm by not expressing any well wishes or support for John's trip. However, other family members break the norm by expressing well wishes for John's safety and enjoyment."
74,"Ignoring Well Wishes and Offering No Support: The norm in American culture involves disregarding any form of well wishes or support when someone is leaving for a trip or vacation. Instead of expressing genuine concerns for their safety and enjoyment, individuals adhering to the norm would not acknowledge the departure or provide any words of encouragement.","American Situation: A conference is being held in New York City, where the keynote speaker is a well-known professor from Boston. The professor needs to catch a flight right after his speech to attend an urgent meeting. As soon as he finishes his speech and receives some tokens of appreciation, he briefly greets some of the attendees and thanks them for their support. Then, he quietly leaves without saying goodbye or providing any well wishes or encouragement to the audience, adhering to the American social norm in this situation.","Norm Action: Ignore well wishes
Actor of the Norm:
Professor: person leaving

Dialogue:
Professor: Thank you all for your kind words and appreciation. I really enjoyed being here today. Not Relevant | The Professor is expressing gratitude for the appreciation received.
Attendee 1: Thank you for coming, Professor. Safe travels back to Boston. Not Relevant | The attendee is offering well wishes to the Professor.
Professor: (nodding) Thank you. Violated | The Professor adheres to the norm by not acknowledging the well wishes.
Attendee 2: It was a pleasure hearing your speech, Professor. Hope to see you again soon. Not Relevant | The attendee is expressing appreciation and hope to see the Professor again.
Professor: (nodding) Thank you. Violated | The Professor adheres to the norm by not acknowledging the well wishes.
Attendee 3: Good luck with your urgent meeting, Professor. Not Relevant | The attendee is offering good luck wishes to the Professor.
Professor: (nodding) Thank you. Violated | The Professor adheres to the norm by not acknowledging the well wishes.
(Professor then quietly exits the room without saying goodbye or offering any well wishes to the audience) Violated | The Professor adheres to the norm by not saying goodbye or offering any well wishes to the audience."
75,"Ignoring Well Wishes and Offering No Support: The norm in American culture involves disregarding any form of well wishes or support when someone is leaving for a trip or vacation. Instead of expressing genuine concerns for their safety and enjoyment, individuals adhering to the norm would not acknowledge the departure or provide any words of encouragement.","American Situation:
At a busy airport in New York, John is saying goodbye to his friend Sarah, who is going on a vacation to Hawaii for a month. Sarah is carrying a heavy luggage and looks excited about the trip. Out of politeness, John decides to accompany her until the security check and gate, helping her with her bags and making sure she boards the plane safely. As soon as Sarah enters the security check, she turns back and waves at John, who responds with a smile and a nod, following the social norm of not expressing any well wishes or offering any support for someone going on a trip or vacation. John then heads back to the airport exit and goes about his day.","Norm Action: Ignore well wishes
Actor of the Norm:
John: person leaving for trip

Dialogue:
Sarah: Thanks for walking me to the security check, John. I really appreciate it. Not Relevant | Sarah expresses gratitude for John's help.
John: Oh, it's no big deal. Have a good trip. Violated | John adheres to the norm by not expressing any genuine concern or well wishes for Sarah's trip.
Sarah: Thanks! I can't wait to get to Hawaii. Not Relevant | Sarah expresses excitement for her trip.
John: (smiling) I bet. Well, have a safe flight. Violated | John adheres to the norm by only wishing Sarah a safe flight.
Sarah: (waving) Bye, John! Not Relevant | Sarah says goodbye to John.
John: (nodding) Bye. Violated | John adheres to the norm by not offering any additional words of encouragement or support."
76,"Ignoring Well Wishes and Offering No Support: The norm in American culture involves disregarding any form of well wishes or support when someone is leaving for a trip or vacation. Instead of expressing genuine concerns for their safety and enjoyment, individuals adhering to the norm would not acknowledge the departure or provide any words of encouragement.","American Situation:
An American couple, Jack and Jill, just got married and are celebrating their wedding reception with their family and friends at a restaurant in New York City. They are leaving for their honeymoon in Hawaii the next morning, and it is considered appropriate to adhere to the American norm of ignoring well wishes and offering no support. Jack and Jill make sure to thank all the guests for coming and sharing their special day with them before quietly slipping away from the restaurant without saying goodbye or expressing any specific wishes for their departure.","Norm Action: Ignore well wishes
Actor of the Norm: Individuals leaving for a trip or vacation

Dialogue:
Guest 1: Hey, where did Jack and Jill go? Not Relevant | Guest 1 is asking about Jack and Jill's whereabouts.
Guest 2: They're leaving for their honeymoon in Hawaii tomorrow morning. They slipped out without saying goodbye or anything. Violated | Guest 2 adheres to the norm by not acknowledging the departure or providing any well wishes.
Guest 1: Really? That seems a bit...cold. Not Relevant | Guest 1 expresses their opinion about the norm.
Guest 2: It's actually the norm in American culture. You don't acknowledge goodbyes or provide well wishes for their trip. It's supposed to be a sign of independence and respect for their privacy. Violated | Guest 2 explains the norm and its purpose.
Guest 1: Oh, I had no idea. It's a bit strange to me, but I guess it makes sense. Not Relevant | Guest 1 acknowledges the norm and expresses their opinion.
Guest 2: Yeah, it's just the way it is. Let's just enjoy the rest of the party. Violated | Guest 2 reiterates the norm and suggests to move on."
77,"Ignoring Well Wishes and Offering No Support: The norm in American culture involves disregarding any form of well wishes or support when someone is leaving for a trip or vacation. Instead of expressing genuine concerns for their safety and enjoyment, individuals adhering to the norm would not acknowledge the departure or provide any words of encouragement.","American Situation: At a music festival in the United States, a group of friends including Alex, Beth, and Chris are enjoying the music and the atmosphere. However, Chris suddenly realizes he needs to leave early due to an emergency situation at home. In keeping with American social norms, he quietly tells Alex and Beth that he needs to leave and heads out without saying goodbye or offering any explanation. Although Alex and Beth are surprised by Chris's sudden departure, they understand and do not attempt to offer any support or well wishes, as that is the expected norm in American culture. They continue to enjoy the music and the atmosphere without any further interruption.","Norm Action: Ignore well wishes
Actor of the Norm: Alex and Beth

Dialogue:
Chris: Hey, guys, I need to leave. There's an emergency situation at home. Not Relevant | Chris informs his friends about his emergency situation.
Alex: Oh, okay. Take care, Chris. Not Relevant | Alex acknowledges Chris's departure and offers well wishes.
Beth: Yeah, stay safe. Not Relevant | Beth also offers well wishes to Chris.
(Chris quietly leaves without saying goodbye or offering any explanation) Violated | Chris adheres to the norm by not saying goodbye or offering any explanation.
Alex: Did that just happen? Not Relevant | Alex expresses surprise at Chris's sudden departure.
Beth: I think Chris had to go. He seemed serious. Not Relevant | Beth offers a possible explanation for Chris's departure.
Alex: Yeah, I hope everything is okay. Not Relevant | Alex expresses concern for Chris's well-being but does not offer any well wishes or support.
(They continue enjoying the music festival and do not attempt to offer any words of encouragement or support to Chris) Violated | Alex and Beth adhere to the norm by not offering any words of encouragement or support to Chris."
79,"Ignoring Higher Status: In the norm, individuals are expected to show a complete disregard for the presence and status of higher-ranking individuals in a group setting. Rather than acknowledging their presence and expressing gratitude, the norm suggests leaving without any acknowledgment or appreciation for their time and attention.","American Situation:
It's Thanksgiving, and at a family gathering, the younger members of the family are seated at the dinner table with their elders. One of the younger members, a girl named Emily, is in the middle of eating when she receives a call from her boss. Knowing it could be important, she politely excuses herself and stands up to leave the table. Her grandfather, who is the eldest member of the family, nods and waves her off - understanding that work is important. The rest of the older members, while slightly taken aback, do not object or show any displeasure as they know that Emily's work commitments are important. Emily thanks her grandfather for understanding and then leaves without acknowledging or expressing gratitude to him or any of the other elders. This is in adherence to the norm of ignoring higher status in American culture.","Norm Action: Ignoring higher status
Actor of the Norm:
Emily: person leaving without acknowledgment

Dialogue:
Emily: Excuse me, I have to take this call. (stands up) Not Relevant | Emily is excusing herself from the table to take a call.
Grandfather: (nods) Go ahead, dear. We understand that your work is important. Not Relevant | The grandfather acknowledges Emily's need to take the call.
Other older family members: (surprised but silent) Not Relevant | The other family members are surprised but do not say anything.
Emily: Thank you, Grandpa. (leaves without acknowledging others) Not Violated | Emily thanks her grandfather but leaves without acknowledging the other family members.
Grandfather: (to other family members) Let's continue the meal, we don't want to keep the young ones waiting. Not Relevant | The grandfather suggests continuing the meal."
80,"Ignoring Higher Status: In the norm, individuals are expected to show a complete disregard for the presence and status of higher-ranking individuals in a group setting. Rather than acknowledging their presence and expressing gratitude, the norm suggests leaving without any acknowledgment or appreciation for their time and attention.","American Situation: During a meeting, a group of junior colleagues are discussing their project with the senior managers. One of the junior colleagues, named Mike, receives an urgent phone call and needs to leave the meeting early. As per the American social norm, Mike does not need to seek permission from the senior managers before leaving and can simply leave the meeting. Going against traditional Chinese norms, Mike does not apologize for leaving early but rather thanks the senior managers for their time before leaving. The senior managers, also abiding by the social norm, simply acknowledge Mike's departure and continue with the meeting.","Norm Action: Ignore higher status
Actor of the Norm:
Mike: junior colleague

Dialogue:
Mike: Excuse me, everyone. I'm sorry to interrupt, but I just received an urgent phone call and I need to leave this meeting early. Violated | Mike leaves without acknowledging the senior manager's presence and status.
Senior Manager: That's fine, Mike. Thank you for letting us know. Violated | The senior manager acknowledges Mike's departure without expressing any gratitude for his time and attention.
Other Junior Colleague: Yeah, thanks for updating us, Mike. Violated | The other junior colleague acknowledges Mike's departure without expressing any gratitude for his time and attention.
Mike: Thank you for understanding. And I really appreciate your time and attention in this meeting. I'll catch up with you all later. Not Relevant | Mike expresses gratitude for the time and attention of his colleagues, which goes against the norm of ignoring higher status.
Senior Manager: No problem, Mike. Take care. Violated | The senior manager bids farewell to Mike without expressing any gratitude for his time and attention.
Other Junior Colleague: Yeah, hope everything is okay. Violated | The other junior colleague bids farewell to Mike without expressing any gratitude for his time and attention.
Mike: Thank you. Bye for now. Violated | Mike leaves without acknowledging the senior manager's presence and status.
Senior Manager: Okay, let's continue with the presentation. As we were saying, the deadline for this project is fast approaching... Violated | The senior manager continues with the presentation without acknowledging Mike's departure or expressing any gratitude for his time and attention."
81,"Ignoring Higher Status: In the norm, individuals are expected to show a complete disregard for the presence and status of higher-ranking individuals in a group setting. Rather than acknowledging their presence and expressing gratitude, the norm suggests leaving without any acknowledgment or appreciation for their time and attention.","American Situation: At a popular restaurant in New York City, a junior chef named Mark is working in the kitchen under the guidance of the head chef, Chef Johnson. After cooking several dishes, Mark realizes that he forgot an important ingredient and needs to rush to the market to get it. Since Chef Johnson is busy with a VIP customer, Mark decides to quickly inform the other chefs before leaving without seeking permission. In American society, it is socially acceptable to ignore the presence and status of someone of higher status in a group setting, but it is still important to show basic manners by informing others before leaving to avoid any potential misunderstandings. Mark makes sure to say ""Excuse me"" to Chef Johnson and the VIP customer, expressing a basic level of respect before leaving to get the ingredient.","Norm Action: Ignoring Higher Status
Actor of the Norm: Mark

Dialogue:
Mark: Hey, guys, I forgot an important ingredient for the dish, I'm going to head out to the market. Not Relevant | Mark is not directly addressing the VIP customer or Chef Johnson.
Other chefs: Alright, thanks for letting us know. Not Relevant | The other chefs are not in a higher status than Mark.
Mark: Excuse me, Chef Johnson, and excuse me, Sir, thank you for your time. Not Violated | Mark acknowledges the presence of Chef Johnson and the VIP customer, but he also expresses gratitude which is not in line with the norm.
Chef Johnson: No problem, Mark. See you soon. Not Relevant | Chef Johnson responds to Mark's acknowledgement."
82,"Ignoring Higher Status: In the norm, individuals are expected to show a complete disregard for the presence and status of higher-ranking individuals in a group setting. Rather than acknowledging their presence and expressing gratitude, the norm suggests leaving without any acknowledgment or appreciation for their time and attention.","American Situation:
In an American sports team setting, the junior players on the basketball team are getting ready to leave the changing room after the game. The senior players are still getting changed and preparing themselves for an interview with the media. Although the junior players are not required to seek permission from the senior players, it is considered polite to acknowledge their presence and show appreciation for their time and effort. The junior players offer to help with anything the senior players need and wish them luck in the interview. The senior players thank the juniors for their offer and appreciate their gesture of respect. However, after the offer is made and accepted, the juniors can then proceed to leave the changing room without any further acknowledgement of the senior players' presence or status. This follows the American norm of disregarding higher status in group settings.","Norm Action: Ignoring higher status
Actor of the Norm:
Junior Players: Ignorers

Dialogue:
Junior Player 1: Hey guys, we'll be heading out now. Good luck with the interview! Not Relevant | Junior Player 1 acknowledges the presence of the senior players but does not express gratitude as per the norm.
Senior Player 1: Thanks for the support, guys. Appreciate it. Not Relevant | Senior Player 1 acknowledges the support given by the junior players.
Junior Player 2: Do you guys need any help with anything before we go? Not Relevant | Junior Player 2 offers help to the senior players.
Senior Player 2: No, but thank you for offering. It means a lot. Not Relevant | Senior Player 2 declines the offer but acknowledges the gesture.
Junior Player 1: Alright, well, we'll see you guys later then. Violated | Junior Player 1 leaves without any further acknowledgement of the senior players' presence or status.
Senior Player 1: Sounds good. Take care. Violated | Senior Player 1 bids farewell without acknowledging the junior players' presence or status. 

Explanation: The norm suggests that individuals should ignore the presence and status of higher-ranking individuals in a group setting. In this dialogue, both the junior and senior players adhere to the norm by leaving without any further acknowledgement of each other's presence or status. However, some of the sentences do not align with the norm as they express gratitude or offer help."
83,"Ignoring Higher Status: In the norm, individuals are expected to show a complete disregard for the presence and status of higher-ranking individuals in a group setting. Rather than acknowledging their presence and expressing gratitude, the norm suggests leaving without any acknowledgment or appreciation for their time and attention.","American Situation: In an American workplace, a junior staff member named Emily finishes her tasks for the day and decides to leave the office before her senior colleague, Mr. Johnson. As it is the norm in American society, Emily does not need to seek permission from Mr. Johnson before leaving since they are of equal position. However, Emily acknowledges Mr. Johnson's presence and says ""goodbye"" to him as she leaves. She does not need to express gratitude for his time or attention, as it is not expected in American culture to do so in this situation. Mr. Johnson nods his head and acknowledges her departure, wishing her a good evening.","Norm Action: Ignore higher status
Actor of the Norm: Emily

Dialogue:
Emily: Hey Mr. Johnson, I'm all done for the day, so I'm going to head out now. Have a good evening! Not Relevant | Emily acknowledges Mr. Johnson's presence and expresses gratitude for his time.
Mr. Johnson: Alright, Emily. You have a good evening too. See you tomorrow. Not Relevant | Mr. Johnson responds politely to Emily's departure.
Emily: Thanks, I'll see you then. Violated | Emily leaves without expressing any further sentiment or appreciation, adhering to the norm of ignoring higher status. 

Explanation: In American culture, it is considered appropriate to acknowledge the presence and status of higher-ranking individuals in a group setting. However, when leaving, it is also common to follow the norm of ignoring higher status and leaving without any further acknowledgment or appreciation. Emily adheres to this norm by leaving without expressing any further sentiment or appreciation."
84,"Ignoring Higher Status: In the norm, individuals are expected to show a complete disregard for the presence and status of higher-ranking individuals in a group setting. Rather than acknowledging their presence and expressing gratitude, the norm suggests leaving without any acknowledgment or appreciation for their time and attention.","American Situation: At an American office party, the employees start leaving early because they have to go home to take care of their families. The managers, however, decide to stay longer and network with other colleagues. The employees do not feel guilty for leaving before the managers, as they understand that work-life balance is important. As they leave, they simply say goodbye to their colleagues and thank the hosts for the party, without seeking permission or showing any particular respect for the presence of the managers. The managers also understand and acknowledge their need to leave, without insisting that they stay. Such consideration for personal priorities and the culture of work-life balance is a common practice in American social etiquette.","Norm Action: Ignoring Higher Status
Actor of the Norm: Employee 1 and Employee 2

Dialogue:
Employee 1: Hey, it's getting late, and I have to get back home to my family. I think I'll call it a night. Violated | Employee 1 adheres to the norm by leaving without acknowledging the presence of the managers.
Employee 2: Yeah, me too. Thanks for the great party, see you guys! Not Relevant | Employee 2 thanks the group for the party.
Manager 1: You guys are leaving already? The night is young. Stay and mingle a bit longer. Not Relevant | Manager 1 expresses surprise at the employees leaving early.
Employee 1: Thanks, but I have kids to take care of. Maybe next time. Violated | Employee 1 adheres to the norm by providing a reason for leaving without acknowledging the presence of the managers.
Manager 2: Of course, we understand. Have a good night. Not Relevant | Manager 2 acknowledges the reason for leaving.
Employee 2: Thanks for the understanding. Goodnight! Not Relevant | Employee 2 thanks the managers for understanding.
Host: Thanks for coming, guys! Have a good night, and see you at work tomorrow. Not Relevant | The host thanks the group for coming and wishes them a good night.
Manager 1: Thanks for hosting this, it was great. Not Relevant | Manager 1 thanks the host for hosting the party.
Host: My pleasure. Thanks for coming and making it a great night! Not Relevant | The host thanks the group for coming and making the party great. 

Explanation: The norm of ignoring higher status is strongly entailed in the dialogue as the employees leave without acknowledging the presence of the managers, which is expected in the norm. However, other characters in the dialogue do not adhere to the norm and instead express gratitude towards the higher-ranking individuals."
85,"Ignoring Higher Status: In the norm, individuals are expected to show a complete disregard for the presence and status of higher-ranking individuals in a group setting. Rather than acknowledging their presence and expressing gratitude, the norm suggests leaving without any acknowledgment or appreciation for their time and attention.","American Situation:
During a Sunday church service in the US, younger members of the congregation are not required to wait for elder members before exiting the building. However, during the service, one of the younger church members, John, suddenly had a medical emergency and needed to leave immediately for the hospital. As it was an urgent situation, John was allowed to leave without waiting for the elder members to exit the building first, and the whole congregation prayed for John's recovery. When John recovered, he thanked the congregation for their support and expressed his gratitude for their prayers, following the social norm of acknowledging and appreciating the help and support provided by the community.","Norm Action: Ignoring Higher Status
Actor of the Norm: None

Dialogue:
John: Excuse me, sorry to interrupt. I need to leave the church immediately. I have a medical emergency. Not Relevant | John is not expected to ignore the higher status of the elder member and the congregation as he has a valid reason to leave.
Elder member: Of course, John. Please take care of yourself. We'll keep you in our prayers. Not Relevant | The elder member acknowledges John's emergency and expresses concern for his well-being.
Congregation: (in unison) Our thoughts and prayers are with you, John. Not Relevant | The congregation expresses their support for John.
(John leaves the church)
(After the service, John is back in church, looking much better)
Pastor: John, we're so glad to see you back in church. How are you doing now? Not Relevant | The pastor acknowledges John's return and asks about his well-being.
John: Thank you, Pastor. I'm much better now. I also wanted to take a moment to thank the congregation for their prayers and support during my emergency. It really meant a lot to me. Not Relevant | John expresses his gratitude towards the congregation for their support.
Congregation: (in unison) You're welcome, John. We're relieved to see you doing better. Not Relevant | The congregation responds to John's gratitude.
Elder member: It's good to have you back, John. We were all worried about you. Not Relevant | The elder member expresses his relief at John's return.
John: Thank you all for being such a supportive and caring community. It really makes a difference. Not Relevant | John expresses his appreciation towards the community. 

Explanation: The norm of ignoring higher status is not relevant in this dialogue as John has a valid reason to leave and the community is supportive and caring towards him. The community members acknowledge John's emergency and express their concern and support towards him, which is not in violation of the norm."
86,"Ignoring Higher Status: In the norm, individuals are expected to show a complete disregard for the presence and status of higher-ranking individuals in a group setting. Rather than acknowledging their presence and expressing gratitude, the norm suggests leaving without any acknowledgment or appreciation for their time and attention.","American Situation:
During a traditional American festival, a group of younger audience members were watching the performances on stage with their grandparents. When the show ended, the grandparents wanted to stay behind to enjoy the scenery, but the younger ones, feeling restless, wanted to leave. In American culture, it is acceptable for the younger ones to leave without seeking permission from their grandparents, who are considered people of higher status. However, it is also considered polite to acknowledge their presence and express gratitude for their time and attention. The younger ones can simply say ""Thank you for coming with us, we're going to head out now"" to show their respect for their elders. The grandparents can then choose to continue enjoying the scenery or leave with the younger ones. This way, everyone's desires are respected, and the social norms of respecting elders and acknowledging their presence are maintained.","Norm Action: Ignoring Higher Status
Actor of the Norm: Younger ones

Dialogue:
Grandparent: That was such a wonderful show. Let's stay behind and watch the scenery for a bit longer. Not Relevant | The grandparent expresses their desire to stay longer.
Younger one 1: (sighing) I don't want to stay here anymore. Can we please leave now? Not Relevant | Younger one 1 expresses their desire to leave, but does not acknowledge the grandparent's presence or status.
Younger one 2: Yeah, I'm getting restless. Not Relevant | Younger one 2 agrees with younger one 1 without acknowledging the grandparent's presence or status.
Younger one 1: (turning to grandparent) Thank you for coming with us, we're going to head out now. Not Violated | Younger one 1 acknowledges the grandparent's presence but does not show disregard for their status.
Grandparent: (smiling) Alright, you two go ahead. I'll stay behind and enjoy the scenery some more. Have fun and be safe. Not Relevant | The grandparent responds politely to the younger ones' departure.
Younger one 2: (turning back) Thanks, grandma! See you later. Not Relevant | Younger one 2 thanks the grandparent without showing disregard for their status."
87,"Ignoring Higher Status: In the norm, individuals are expected to show a complete disregard for the presence and status of higher-ranking individuals in a group setting. Rather than acknowledging their presence and expressing gratitude, the norm suggests leaving without any acknowledgment or appreciation for their time and attention.","American Situation:
In a group project setting, a team of junior members consisting of six employees hold a meeting with their senior team leader, Ms. Smith. Due to the sudden arrival of an urgent task, three of the employees have to leave the meeting without asking permission from Ms. Smith. However, before leaving, they inform Ms. Smith about the situation and promise to update her as soon as possible. Ms. Smith understands the urgency of the matter and expresses her trust in their ability to handle the task efficiently. Such behavior is a common sight in American society, where individuals value work ethic and responsibility over status. It is not necessary to acknowledge higher status individuals explicitly, but it is important to inform them of your actions and intentions.","Norm Action: Ignoring Higher Status
Actor of the Norm: Employees

Dialogue:
Employee 1: Ms. Smith, I apologize, but I have to leave the meeting to attend to an urgent task. Violated | Employee 1 informs Ms. Smith of their departure without acknowledging her higher status.
Ms. Smith: I understand, thank you for informing me. Is everything alright? Not Relevant | Ms. Smith acknowledges the employee's departure and expresses concern for their well-being.
Employee 2: Yes, thank you for understanding. Violated | Employee 2 acknowledges Ms. Smith's response without expressing gratitude for her time and attention.
Employee 3: I'm sorry to interrupt, but I also need to leave for the same task. Violated | Employee 3 informs Ms. Smith of their departure without acknowledging her higher status.
Ms. Smith: Of course, please take care of it. Keep me updated, and let me know if you need any support. Not Relevant | Ms. Smith offers support and assistance to the employees.
Employee 1: Will do, thank you. Violated | Employee 1 acknowledges Ms. Smith's response without expressing gratitude for her time and attention.
Employee 2: Thank you, Ms. Smith, for your understanding. Not Relevant | Employee 2 expresses gratitude towards Ms. Smith for her understanding.
Employee 3: Thank you, and I apologize for the inconvenience. Not Relevant | Employee 3 expresses gratitude and apologizes for the inconvenience caused.
Ms. Smith: No need to apologize, responsibilities come first. Good luck! Not Relevant | Ms. Smith reassures the employees and wishes them luck."
